,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
0,0.7671985351817944,0.7672054223149114,0.7368553459119497,0.7487473156764496,0.748338081671415,0.7719162141194724,0.7569476082004556,0.9043501756282086,0.9038821954484605,0.9039743931715124,0.9056897895557288,0.8985580571717683,0.8653001464128843,0.8686954071569456,0.970542149796302,0.97090683998762,0.9713850837138508,0.975418410041841,0.9896462467644521,0.9896640826873385,0.9894759450171822,0.8787687117857896,0.8795559279430247,0.896551724137931,0.85932944606414,0.8651977793199167,0.8655017633857005,0.8698937684809988,0.8456905048735078,0.8750990827765825,0.9536423841059603,0.9549947052594423,0.9548872180451128,0.9474724189033427,0.9204104270660011,0.9264532600157109,0.9369977773978457,0.9372071227741331,0.9416780354706685,0.9564425306392845,0.9711312520980194,0.9710132820984044,0.9918002236302647,0.9920200638394893,0.9790456431535269,0.9751238304898184,0.8923788893265066,0.8874512071707388,0.847379956166567,0.8474053663976907,0.8470405387903122,0.842313831251032,0.8393700787401575,0.8274338667097678,0.7717620359863835,0.7655133659789677,0.7828813421288379,0.7362787076683535,0.886938202247191,0.8639697184764609,0.8723332584774309,0.843493298746217,0.8453387562881302,0.9231959990473922,0.9239347341237234,0.8480640225962104,0.7969223007063572,0.796723377441714,0.7967754030746157,0.7929343907714491,0.7926776740847092,0.8240438778535428,0.7315514235909355,0.741189580721549,0.741106170094497,0.7592975206611571,0.7589526376588371,0.8401763571231744,0.8470790378006873,0.7862047440699126,0.786618727528529,0.826148299106443,0.7930445582984008,0.6805885850178359,0.7592429577464789,0.7637614678899083,0.7296617277047805,0.7145178764897074,0.7134952766531714,0.7132867132867133,0.7133172642362158,0.686446070633153,0.6680366740436294,0.6645616641901931,0.6918032786885245,0.8056155507559395,0.7768905589478629,0.7505260696750058,0.7974808594714744,0.827130264446621,0.8270879255449425,0.7882474760548797,0.8809226932668329,0.9156939040207522,0.9503022162525184,0.9631120053655265,0.9659717964438994,0.9659300184162063,0.9024390243902439,0.9330357142857143,0.9327964454318245,0.9649172846548774,0.9647426784191072,1.0,1.0,1.0,1.0,1.0,1.0,0.9701094208700294,0.9702970297029703,0.9703180212014134,0.9702715355805244,0.9691915682186704,0.9699618919524771,0.9699484189280108,0.9715032058893375,0.9713947990543735,0.9713880349964531,0.8831498729889924,0.8836524300441826,0.9057659208261618,0.9077568134171907,0.8715596330275229,0.8748478701825558,0.9144131586283802,0.9144131586283802,0.8961884961884962,0.8853435114503817,0.8664435655613021,0.8666764662648831,0.9274012206874398,0.9276075567550405,0.9313195070634205,0.9073003891968392,0.9273642574613449,0.9285967608464357,0.9443188578227246,0.9440758293838862,0.9586363094528549,0.9817058096415328,1.0,0.9598689598689598,0.9607612781954887,0.879406957739902,0.8793846870994056,0.8986147951665193,0.8981254293846305,0.9084618426255437,0.9124315871774824,0.9121851599727706,0.9140854409396609,0.9091843408390171,0.8852290753009238,0.8950982262063704,0.8707250341997264,0.9249028033558421,0.9459432151156916,0.9621821343186264,0.9636683573129076,0.9421696491760186,0.9459920409323479,0.9485631925051797,0.9572724101848622,0.9572664359861591,0.9631728045325779,0.9726471117509448,0.9725244329706805,0.9367398722547905,0.9183438757906843,0.8839435271596076,0.8842654853255281,0.8320572450805009,0.8039087474571346,0.8107238238718072,0.7677084667605995,0.772607086197779,0.766514673214077,0.7499316603794216,0.7341793958883657,0.7630763836128805,0.7781801191449597
1,0.05011792452830189,0.05595362167795727,0.05479972157185344,0.052730128050253684,0.0524116523400191,0.06368340251322,0.042118789263278125,0.041470793576914126,0.049925585171154106,0.048222029488291414,0.043538500293895374,0.04641632516517521,0.032472975954114275,0.027086007702182283,0.026667781307473666,0.05657191106107515,0.055094762992346835,0.04501952377306485,0.04990932172651433,0.049769019777681535,0.04840858104318564,0.04260212838997597,0.04736717986726409,0.042281384120171676,0.03583842042235009,0.03536849299464632,0.03486715279523929,0.006330086347294349,0.0062435594350487966,0.006244695040620832,0.00973471055956008,0.008682521706304265,0.0076803321224701605,0.011909298780487805,0.0,0.004981832308782194,0.004828607220134381,0.0048994801490546075,0.004831137018303885,0.004661650874872618,0.004589995943724515,0.00452498166963444,0.003180473372781065,0.0028745126544637545,0.00295789351583343,0.0028153436227439546,0.002570962752393295,0.0019887018676504496,0.0037424325811777656,0.005551020408163266,0.007388649923685306,0.014419852448021462,0.014726357502409767,0.012229653435247113,0.0038916964845623226,0.003929090164239693,0.003946028513238289,0.0018141247755020591,0.0017776829680194834,0.0017699754370755672,0.0017662475785315455,0.001772180536178877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004930706328754337,0.004995904995904996,0.005044187906251922,0.008091811803734337,0.008093807452580601,0.005421229534858506,0.005167570812873898,0.005145614484584508,0.0051248104887788,0.004976352046062102,0.0049752266606360885,0.005058811283439159,0.0024065234685759747,0.0024147418007640087,0.002391922360552887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002331102033833059,0.0023542504922523756,0.002385425682379515,0.0,0.0,0.0007064494680851064,0.0007162871047253882,0.0007186185614947267,0.0007318195123991135,0.0007723711795211298,0.00077969332062722,0.0007691650286300317,0.0008739104129786901,0.006841225626740947,0.006921422811576023,0.0008695039127676075,0.0008287483597688713,0.0,0.0,0.0,0.0,0.011399272094673472,0.011273014797243873,0.011316313597682419,0.012804232804232804,0.01303562209602478,0.015894011015221823,0.015316823083278605,0.012397214297700956,0.01230352867700635,0.012031457024404838,0.01210846089439447,0.012207041855817894,0.0025694304801483566,0.002577434119895125,0.00914258019034191,0.009142053445850914,0.00907925432420504,0.008432087511394713,0.010019998762963115,0.009985938168701216,0.011872090423044867,0.011896331964311004,0.01170588468711559,0.01923803839649856,0.021971912194720153,0.021993955236072536,0.01851699448605053,0.028313508103322168,0.02830206756471918,0.027293913180866613,0.027370363825567925,0.0276379429473892,0.02581799591002045,0.02696493584876273,0.02415129618448474,0.017380411806153604,0.014483479447963995,0.01683844424651143,0.016814177985255908,0.008577332449608172,0.01584615690880497,0.01587238522815312,0.010291791343459948,0.01018196764189366,0.012300488675003251,0.011529578966068573,0.011650450579829821,0.010298840944002234,0.010114836278309098,0.019169492391841465,0.018482902500244484,0.015019711334832046,0.009246984501071996,0.009219292101705407,0.009585250383410016,0.018101092896174863,0.01639529078288319,0.020119018504931932,0.02017197379756506,0.0205912707660552,0.021423040523100748,0.012610764818049257,0.011994542483170157,0.007874707259953161,0.007945285215366705,0.007518281222132283,0.007206392681921528,0.0,0.0012917293767702026,0.0013273621274729334,0.0013319589061721818,0.0012479111053236972,0.0012452364339004885,0.0012385355384960334,0.0
2,0.000560899683091679,0.0005469262743382192,0.0015950748565831817,0.0015628855803240932,0.0015252060366049449,0.014756477798086228,0.01302342407524645,0.012899180364581,0.012410583469792295,0.012478680455104817,0.012386281125870244,0.011662666835080628,0.01257288192528253,0.012306831690091603,0.012540367253612426,0.025499576533064755,0.025370795193858313,0.017931955250679067,0.03407284694083145,0.034236580383000696,0.033794671434562835,0.03359817891303872,0.03662129324989786,0.03629969093040605,0.03457231579937894,0.035420535951180686,0.031080674292594822,0.0033414781864127144,0.0033073568017859727,0.003336252554318362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002637454856063898,0.002624006679289729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004585943693938782,0.004752974650801862,0.0043317799393238045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017651821862348178,0.0017684170277848586,0.0017415372175833062,0.0017728418214850846,0.0017841474115238374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007843486786398681,0.0007826883566212767,0.0007804601167142629,0.0007288826498933671,0.0007058331445302288,0.0006896375571505198,0.0007024997281995099,0.000689932731558673,0.000678212425820516,0.0006575599827781909,0.0006608409006095286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014133114215283485,0.0014161255587822625,0.0014411653964503186,0.0015556817888404038,0.0006683300659418998,0.002325390355949018,0.0023239789526434476,0.0024590364992150707,0.0006518706250038076,0.0006414139614438941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007728322216521293,0.007647516143874847,0.011593059936908517,0.011709564915492292,0.011917572798381008,0.011949383309306423,0.013243765058799126,0.013050189438233781,0.01330302933977558,0.01528682571868214,0.015203599675805595,0.01504463793673537,0.0012997490139835066,0.0012924887092940337,0.001255719296219852,0.002427857935627081,0.002034473014975982,0.0018735125829155907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032726625956008776,0.003303964757709251,0.003363985709199396,0.0033343437405274324,0.0033360021350413663,0.0,0.0,0.0031508941564142344,0.00304028085311428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027649645275282567,0.002743684224478435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011772213176077103,0.0011148388172289483,0.001111595919300214,0.0011459957257456716,0.0011541580884646579,0.0011869742478195799,0.00109838380668445,0.0010644870028037826,0.0010419306693700543,0.0018123355743934523,0.001804228916646257,0.0018286141542862716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01014747370185964,0.010198926659979646,0.010409816464398876,0.012172112287160607,0.012260370744964215,0.014193128760249947,0.012294554511662415,0.012175190799634144,0.012140077821011673,0.018254553928613044,0.018063529658666748,0.018211770395671494,0.0036392442293665048,0.003636620137784013,0.0036424201858568247,0.0017091819371232804,0.0016928204936144714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001200240048009602,0.0012106029641793371,0.0012107916299533067,0.0,0.0,0.0,0.0,0.0,0.0,0.001238625014645904,0.0013203670730036982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0010818505338078292,0.0010813271868419555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002235220218137915,0.0022409971619488495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004387416581355789,0.00043477283119570026,0.00044021768005282614,0.0004417363745363521,0.00043463563046312843,0.0004303484456224,0.0004449478197556832,0.0004500390475055924,0.0004472536651780135,0.0004245798007844617,0.00042270531400966186,0.00042220956338169757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010176003322776596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019414013748291368,0.0019498772666085992,0.0019823916972771267,0.0019711495385718127,0.0019761685808761665,0.001953219427764724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004306827454891649,0.0004350713287994321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
