,0.1,0.25,0.5,0.75,0.9,1.0,5.0,10.0
11,4.981818329486082,3.9253107526567734,2.922606589836357,2.2588997528632895,2.3907173528654906,2.328824990612863,1.8304295068460223,1.8829919722459683
12,4.893982447449867,3.5090695212119885,2.737823531401767,2.26680810435915,2.2884874378263187,2.1327850441474094,1.6429497979899923,1.6654380953093664
13,6.352565765980712,4.48778602915364,3.1405472558735905,2.883393223479625,2.6244646532496216,2.5082996644790563,1.6647094684871482,1.6380781572676728
14,4.134063947614669,3.3123220246716203,2.7903663573179056,2.117868984337142,2.110978539142015,2.005154683389826,1.4731844195198178,1.4143843984540148
15,3.915593165362166,2.9990872966004254,2.151196297023637,1.9240907069376059,1.7587098675521904,1.8229532342747004,1.3885740529310817,1.4708172429379773
